epoch,epoch_loss,lie_loss,lmi_loss,eta_loss
41,115418.34678578924,5.721161391858409e-12,-316.0992781960564,0.0
42,111877.2382283362,6.001794547461081e-12,-316.3821360674508,0.0
43,109560.4251297167,5.9815802484763925e-12,-316.6546149015035,0.0
44,106272.18494316687,6.079245180173887e-12,-316.91879567935234,0.0
45,102732.83782050393,6.283810711354976e-12,-317.1707027991449,0.0
46,101315.56743020224,6.3757523566243535e-12,-317.41860647720847,0.0
47,100391.31732459979,6.554485686843803e-12,-317.65823753775237,0.0
48,96398.2211105221,6.719082321776648e-12,-317.8894227553868,0.0
49,92986.81013113089,6.845362384572118e-12,-318.1149288705038,0.0
50,94411.05600365458,6.9689510238946095e-12,-318.33123605388755,0.0
51,90896.40081086969,7.076786205650887e-12,-318.5398975085082,0.0
52,87075.03610508134,7.085790721533813e-12,-318.7413927343303,0.0
53,87001.25853325475,7.2147756519092e-12,-318.93394974761446,0.0
54,83724.88393986494,7.25364646819715e-12,-319.1195278726178,0.0
55,84489.47553628536,7.387910595790803e-12,-319.2975439391627,0.0
56,83253.15982400846,7.51488151221058e-12,-319.4675205819801,0.0
57,82230.41684412956,7.552372355973391e-12,-319.6268732722898,0.0
58,82383.15895601745,7.639696601030588e-12,-319.78252330486816,0.0
59,76353.4262087987,7.659331068693431e-12,-319.9317391267512,0.0
60,75790.77045453162,7.611520788652903e-12,-320.07368852394785,0.0
61,76616.89842206196,7.780365761378416e-12,-320.19907982746315,0.0
62,69915.98548125962,7.878844278386143e-12,-320.3220591128031,0.0
63,68271.29140907813,7.993422763974412e-12,-320.43863342838404,0.0
64,67029.59221182526,8.048121630938043e-12,-320.5490953103061,0.0
65,63849.93078903649,7.97174826150382e-12,-320.6465981609462,0.0
66,63091.02344472307,8.126819963510945e-12,-320.74023614906275,0.0
67,62140.97194818911,8.110901273533644e-12,-320.8219752591706,0.0
68,59398.566512606114,8.174850987113791e-12,-320.89410762753516,0.0
69,56320.949684384956,8.220510210044107e-12,-320.954980570193,0.0
70,55908.9200573477,8.356909348555819e-12,-321.00706781497394,0.0
71,52636.977624250416,8.397088146344656e-12,-321.05026850689444,0.0
72,49160.14844931985,8.491385112413541e-12,-321.0833205004449,0.0
73,46651.50853534388,8.537288497673101e-12,-321.1104725624764,0.0
74,43404.820385008796,8.616963913243847e-12,-321.12312113075734,0.0
75,41625.23747302424,8.813747908592573e-12,-321.12499910396355,0.0
76,37731.14221002308,8.893317506031284e-12,-321.1155650597491,0.0
77,35413.9516603313,8.934512418096174e-12,-321.0900990314873,0.0
78,33203.658985591544,9.028222180268441e-12,-321.05984630632094,0.0
79,30287.737347307397,8.999230614176179e-12,-321.01727460212015,0.0
80,28803.622455364042,9.189009362448042e-12,-320.9700829379454,0.0
81,26312.85458518935,9.174579065213129e-12,-320.89875079373405,0.0
82,24501.620939618828,9.03814870167885e-12,-320.8219532869646,0.0
83,21473.911315478774,9.270112021758647e-12,-320.7453084630846,0.0
84,19275.540246468987,9.335877990818142e-12,-320.65561375350455,0.0
85,18683.467282338486,9.163545356544178e-12,-320.5656251774312,0.0
86,17634.75319248673,9.170203658925846e-12,-320.4539217626948,0.0
87,15986.449630452833,9.263987580526711e-12,-320.35333287566743,0.0
88,14482.755426298394,9.255108398414924e-12,-320.23496787553927,0.0
89,13564.510283729074,9.237880859574998e-12,-320.1227320263478,0.0
90,12322.042571197288,9.251935589177362e-12,-320.00094873385694,0.0
91,10264.211560303118,9.279415343760311e-12,-319.8851063185836,0.0
92,10625.367644148508,9.245101212362883e-12,-319.78435295014424,0.0
93,8992.797962700497,9.284549691568333e-12,-319.6692717611641,0.0
94,9837.866956334892,9.165252758125408e-12,-319.55314878839897,0.0
95,9109.117555170884,9.117779881800958e-12,-319.43745162875655,0.0
96,9968.938103842733,9.198866494919411e-12,-319.32861063858434,0.0
97,7289.155496186405,9.204658736605698e-12,-319.2363184166844,0.0
98,6625.755076974176,9.195157656127773e-12,-319.1636991545359,0.0
99,6286.538130768324,9.17633373800908e-12,-319.1077733625693,0.0
