epoch,epoch_loss,lie_loss,lmi_loss,eta_loss
80,217.4838817869513,2.3023249973164184e-14,-2.9238363671974965,0.0
81,217.25826866720612,2.343264471349471e-14,-2.9239347944923986,0.0
82,217.74948333767955,2.330774462322438e-14,-2.924034135520517,0.0
83,217.7160436231908,2.2502832930371142e-14,-2.924133294931889,0.0
84,217.0736378400188,2.225997164373439e-14,-2.924232511550274,0.0
85,217.53494462744123,2.1913026948539027e-14,-2.924330826184558,0.0
86,217.45443601305402,2.3453461395206432e-14,-2.924431368287612,0.0
87,217.3352782235544,2.31342722756267e-14,-2.924531129645444,0.0
88,218.22062567445366,2.3848978347729144e-14,-2.9246297601187665,0.0
89,217.3767481984335,2.3113455593914978e-14,-2.924729796619417,0.0
90,217.96683418050605,2.4653890040582382e-14,-2.9248283707042635,0.0
91,217.8752716012042,2.290528877679776e-14,-2.92492649974371,0.0
92,218.12143809839645,2.2537527399890678e-14,-2.9250247142514194,0.0
93,217.66426177152712,2.237793284010081e-14,-2.9251230977597205,0.0
94,218.0499814963893,2.2440382885235977e-14,-2.9252238162546234,0.0
95,217.49901042898318,2.3092638912203256e-14,-2.9253238255559393,0.0
96,217.14347849352737,2.4140411891693248e-14,-2.9254234964501156,0.0
97,217.15471913801042,2.1864454691211677e-14,-2.9255231654292926,0.0
98,217.07460844687458,2.410571742217371e-14,-2.925623305700579,0.0
99,217.40260504413055,2.4077961846558082e-14,-2.925721146413731,0.0
100,217.2740637556418,2.215588823517578e-14,-2.925818703233713,0.0
101,217.07096927835633,2.1899149160731213e-14,-2.9259185521762614,0.0
102,217.55523067737457,2.4077961846558082e-14,-2.926019379551057,0.0
103,217.35985224690137,2.248201624865942e-14,-2.9261191201863133,0.0
104,217.3832683031225,2.110117636178188e-14,-2.9262176551119055,0.0
105,217.22508074291838,2.363387263670802e-14,-2.9263164145563394,0.0
106,217.34685954757023,2.2662427490161008e-14,-2.9264142058632365,0.0
107,217.4437668775816,2.215588823517578e-14,-2.9265121608568183,0.0
108,217.95931259731034,2.1975476993674192e-14,-2.926611150420344,0.0
109,218.23768571417583,2.358530037938067e-14,-2.9267102734798494,0.0
110,217.8221378753183,2.4154289679501062e-14,-2.9268090665876363,0.0
111,217.33801342365237,2.365468931841974e-14,-2.926907345670746,0.0
112,217.64424822466944,2.2738755323103987e-14,-2.927006757446822,0.0
113,216.9728964157976,2.2766510898719616e-14,-2.927104988772128,0.0
114,217.14456958238534,2.2849777625566503e-14,-2.927203650203734,0.0
115,217.37002736866108,2.2398749521812533e-14,-2.9273023935087155,0.0
116,217.46766846152033,2.3474278076918154e-14,-2.927402383541192,0.0
117,217.39441303590286,2.4077961846558082e-14,-2.927502522951681,0.0
118,217.2938065097476,2.3703261575747092e-14,-2.9276021429708234,0.0
119,217.62778016183617,2.280814426214306e-14,-2.927700488096552,0.0
120,217.4201762131922,2.1767310176556975e-14,-2.9277978301460266,0.0
121,217.48145507543052,2.445960101127298e-14,-2.92789506712464,0.0
122,217.9833019082826,2.330774462322438e-14,-2.927993835415987,0.0
123,217.42418976516774,2.273181642920008e-14,-2.9280946974307884,0.0
124,217.1869478095154,2.248201624865942e-14,-2.9281936619570623,0.0
125,217.24152737280718,2.1815882433884326e-14,-2.928291413734993,0.0
126,218.0821727389209,2.215588823517578e-14,-2.928388562886128,0.0
127,217.78855013068696,2.5097979250432445e-14,-2.9284864658854395,0.0
128,217.11610343547784,2.2246093855926574e-14,-2.928585469068741,0.0
129,217.24264715784022,2.2891410988989946e-14,-2.9286844177848086,0.0
130,217.39486959164353,2.2544466293794585e-14,-2.928782544615338,0.0
131,217.06913205898573,2.1468937738688965e-14,-2.9288811136097763,0.0
132,217.19619390522578,2.295386103412511e-14,-2.928978460202481,0.0
133,217.35387877011541,2.4015511801422917e-14,-2.9290763682292433,0.0
134,217.72546859353548,2.3391011350071267e-14,-2.929174367508717,0.0
135,216.93288377920936,2.2398749521812533e-14,-2.929272889561062,0.0
136,216.96021741878178,2.2523649612082863e-14,-2.929371524869607,0.0
137,217.66389402357512,2.3737956045266628e-14,-2.929469369613428,0.0
138,217.2581432120255,2.3689383787939278e-14,-2.9295684785732186,0.0
139,217.5503555587919,2.215588823517578e-14,-2.9296667726895937,0.0
140,217.4144748275389,2.3314683517128287e-14,-2.929764241821399,0.0
141,216.940758232579,2.3391011350071267e-14,-2.9298636664233477,0.0
142,217.29247006613306,2.403632848313464e-14,-2.929962003378297,0.0
143,217.2787242020587,2.230854390106174e-14,-2.930060142884484,0.0
144,217.21772123961108,2.2766510898719616e-14,-2.9301575221863674,0.0
145,217.84739347787755,2.3439583607398617e-14,-2.930254743910198,0.0
146,217.35861387167535,2.4098778528269804e-14,-2.930353399695292,0.0
147,216.9761497087664,2.328692794151266e-14,-2.9304517706862057,0.0
148,217.02912292574197,2.3175905639050143e-14,-2.93054941997345,0.0
149,217.2479341880142,2.38073449843057e-14,-2.93064639476157,0.0
150,217.21626800664654,2.2024049251001543e-14,-2.930744773862619,0.0
151,217.1091299259535,2.268324417187273e-14,-2.930844316528178,0.0
152,217.3633412675093,2.3626933742804113e-14,-2.930942299216486,0.0
153,217.02217980708087,2.3168966745146236e-14,-2.931040068506924,0.0
154,217.09002988135845,2.3377133562263452e-14,-2.9311380611293463,0.0
155,217.1840657651568,2.2724877535296173e-14,-2.931235328877756,0.0
156,217.3814595866104,2.308570001829935e-14,-2.9313325822593015,0.0
157,217.0382424253503,2.2065682614424986e-14,-2.9314310623700957,0.0
158,217.3101816928896,2.26554885962571e-14,-2.931530237874854,0.0
159,216.9936999873748,2.3099577806107163e-14,-2.9316284898761413,0.0
160,217.3639927360212,2.200323256928982e-14,-2.9317241107869223,0.0
161,217.51166989158602,2.350897254643769e-14,-2.931820577158851,0.0
162,217.42966062024826,2.341182803178299e-14,-2.93191895471628,0.0
163,217.1507368554858,2.2322421688869554e-14,-2.932017396355184,0.0
164,217.15420101474942,2.305794444268372e-14,-2.9321148754893205,0.0
165,217.37880279915768,2.3592239273284576e-14,-2.9322126277414173,0.0
166,217.11121008450291,2.4272250875867485e-14,-2.932311080733381,0.0
167,217.19631498045774,2.318284453295405e-14,-2.9324092273942544,0.0
168,217.14762795033698,2.257916076331412e-14,-2.9325083041017037,0.0
169,217.21598560699638,2.3092638912203256e-14,-2.932606480579924,0.0
170,217.25127261210318,2.2370993946196904e-14,-2.932703442736778,0.0
171,217.10439088331714,2.308570001829935e-14,-2.9328006429291635,0.0
172,217.05988996501023,2.2697121959680544e-14,-2.9328979767495307,0.0
173,216.98800788465888,2.1996293675385914e-14,-2.9329954804798275,0.0
174,217.0733034414047,2.2641610808449286e-14,-2.9330924026049314,0.0
175,217.14187254791761,2.2419566203524255e-14,-2.933189324910526,0.0
176,217.17496467378135,2.373101715136272e-14,-2.9332861970922464,0.0
177,218.00868207906086,2.19824158875781e-14,-2.9333845208435125,0.0
178,217.29785110100624,2.3273050153704844e-14,-2.933482848008738,0.0
179,217.37096248253786,2.3224477896377493e-14,-2.93358056131075,0.0
180,217.14112014655223,2.2717938641392266e-14,-2.9336771424957733,0.0
181,216.8909263524175,2.1926904736346842e-14,-2.9337744069367786,0.0
182,217.0218832287555,2.3495094758629875e-14,-2.9338720202491477,0.0
183,217.40671867389673,2.1448121056977243e-14,-2.9339703888742665,0.0
184,217.2210794964854,2.3800406090401793e-14,-2.9340689311272903,0.0
185,216.93775954543537,2.3377133562263452e-14,-2.934165774966007,0.0
186,217.28215384115214,2.280814426214306e-14,-2.9342626717307607,0.0
187,217.148784724081,2.3370194668359545e-14,-2.9343610147373425,0.0
188,217.01946857237908,2.5431046157819992e-14,-2.9344581348405727,0.0
189,217.40770574980542,2.3904489498960402e-14,-2.93455505390208,0.0
190,217.88215853293056,2.2100377083944522e-14,-2.9346516273688104,0.0
191,217.9011485890346,2.383510055992133e-14,-2.9347488665510086,0.0
192,217.14097037925308,2.2072621508328893e-14,-2.9348466356803384,0.0
193,217.43437138546258,2.303018886706809e-14,-2.934944145202304,0.0
194,217.28232369362306,2.3571422591572855e-14,-2.93504109588591,0.0
195,217.18777215793457,2.2197521598599224e-14,-2.9351375088041056,0.0
196,217.20493467562503,2.1864454691211677e-14,-2.935235137164726,0.0
197,216.9692037867585,2.3196722320761864e-14,-2.9353319017676154,0.0
198,217.03334599266952,2.2995494397548555e-14,-2.9354289796809105,0.0
199,217.23535437452546,2.3724078257458814e-14,-2.9355261735189657,0.0
200,217.0674587432193,2.3814283878209608e-14,-2.935623149697086,0.0
201,217.37146003838959,2.3779589408690072e-14,-2.9357211118430726,0.0
202,217.27531124076506,2.3904489498960402e-14,-2.935817864374578,0.0
203,217.2481286437612,2.2738755323103987e-14,-2.935914290091305,0.0
204,217.00282787584933,2.4119595209981526e-14,-2.9360110610896886,0.0
205,217.2817756918136,2.2100377083944522e-14,-2.936107931047562,0.0
206,217.9402258979843,2.2849777625566503e-14,-2.93620417939646,0.0
207,216.97493950989102,2.142730437526552e-14,-2.9363013923784598,0.0
208,217.25394553417792,2.305794444268372e-14,-2.9363991423351727,0.0
209,217.30394583805642,2.2114254871752337e-14,-2.936495177826465,0.0
210,217.09513404135407,2.3002433291452462e-14,-2.9365914325673894,0.0
211,217.13429615551678,2.2266910537638296e-14,-2.936689007308147,0.0
212,217.15682999665114,2.2891410988989946e-14,-2.936785823232295,0.0
213,217.23285816665074,2.180894353998042e-14,-2.9368825161192076,0.0
214,217.36927529795315,2.2849777625566503e-14,-2.936979976327861,0.0
215,218.035392706729,2.3689383787939278e-14,-2.937077417068383,0.0
216,218.5850510533776,2.3293866835416566e-14,-2.937174455610399,0.0
217,218.01331188439377,2.4626134464966754e-14,-2.9372704974189827,0.0
218,217.03397992733647,2.240568841571644e-14,-2.937365255460204,0.0
219,217.90119976773505,2.4404089860041722e-14,-2.9374623946599443,0.0
220,217.70358234911612,2.250977182427505e-14,-2.937559716632446,0.0
221,217.1236006169215,2.3717139363554907e-14,-2.937655834922521,0.0
222,216.9968818289515,2.3189783426857957e-14,-2.937751901520501,0.0
223,217.12405615490542,2.165628787409446e-14,-2.937849189429567,0.0
224,216.95541708559017,2.3321622411032195e-14,-2.9379465692554394,0.0
225,217.75671432238002,2.1538326677728037e-14,-2.9380434703484393,0.0
226,217.2334375684843,2.2676305277968822e-14,-2.938140146410497,0.0
227,217.2858596232235,2.4043267377038546e-14,-2.9382364677925716,0.0
228,217.0906116743522,2.393224507457603e-14,-2.9383318455721175,0.0
229,217.04336469030287,2.3377133562263452e-14,-2.9384280204677533,0.0
230,216.87950897180195,2.1614654510671016e-14,-2.938525075951221,0.0
231,217.68146505022577,2.4300006451483114e-14,-2.9386218856734727,0.0
232,217.36137657308123,2.2717938641392266e-14,-2.9387169316199753,0.0
233,217.12332373324378,2.1843638009499955e-14,-2.938811923910279,0.0
234,217.2001333416997,2.3168966745146236e-14,-2.9389093480946604,0.0
235,217.19047954358183,2.2142010447367966e-14,-2.9390075980534776,0.0
236,217.51791147690477,2.2093438190040615e-14,-2.9391048886073565,0.0
237,217.22390125153814,2.175343238874916e-14,-2.939199299088473,0.0
238,217.8144722990056,2.4175106361212784e-14,-2.9392941538120563,0.0
239,217.4357550943691,2.315508895733842e-14,-2.9393907242766604,0.0
240,217.16840080980288,2.466082893448629e-14,-2.9394879659944833,0.0
241,217.14862218950196,2.3446522501302525e-14,-2.9395850292824384,0.0
242,217.0300545528378,2.398081733190338e-14,-2.9396813004253985,0.0
243,217.02543087662625,2.293304435241339e-14,-2.9397767130611836,0.0
244,217.09175807290285,2.3175905639050143e-14,-2.939871645015524,0.0
245,217.48299711301217,2.3127333381722792e-14,-2.9399691559266534,0.0
246,217.07629015848573,2.346040028911034e-14,-2.9400663603699013,0.0
247,217.1687482357037,2.4667767828390197e-14,-2.94016361237997,0.0
248,217.1612093088894,2.4098778528269804e-14,-2.9402596552161215,0.0
249,217.06893251693717,2.2697121959680544e-14,-2.940354284371508,0.0
250,217.2080951426401,2.1461998844785057e-14,-2.9404495570887295,0.0
251,217.03933251256615,2.235711615838909e-14,-2.9405454911288174,0.0
252,217.45427254482442,2.3765711620882257e-14,-2.940643280503984,0.0
253,217.8815401658711,2.2870594307278225e-14,-2.940739048887451,0.0
254,217.6100952301804,2.296079992802902e-14,-2.9408345515442362,0.0
255,217.6462559164432,2.3842039453825237e-14,-2.9409308619894796,0.0
256,217.10701023351638,2.2502832930371142e-14,-2.941027482813477,0.0
257,217.10539632333442,2.325917236589703e-14,-2.9411246666192667,0.0
258,217.1406782802822,2.2350177264485183e-14,-2.9412199960338428,0.0
259,216.90472499738217,2.2919166564605575e-14,-2.9413151728890066,0.0
260,217.00914037537217,2.366162821232365e-14,-2.9414113077942865,0.0
261,216.98136038798643,2.3120394487818885e-14,-2.941507792182516,0.0
262,217.9567817819053,2.2648549702353193e-14,-2.9416027847190684,0.0
263,217.43922945455324,2.315508895733842e-14,-2.941698258985385,0.0
264,216.96914252745006,2.300937218535637e-14,-2.941793519816658,0.0
265,217.66816166775448,2.396000065019166e-14,-2.941888032073014,0.0
266,217.43588796900676,2.2599977445025843e-14,-2.941985215476942,0.0
267,217.01586997732255,2.3848978347729144e-14,-2.9420813460975586,0.0
268,217.3568197872113,2.3425705819590803e-14,-2.9421765171329315,0.0
269,217.2255674688653,2.2488955142563327e-14,-2.942271145111856,0.0
270,217.27526350471922,2.2475077354755513e-14,-2.9423667004895395,0.0
271,217.06437494575923,2.3613055954996298e-14,-2.9424631994007746,0.0
272,216.88397054018304,2.2461199566947698e-14,-2.9425587742826127,0.0
273,216.8445719437642,2.2287727219350018e-14,-2.942653766470921,0.0
274,217.07352131891255,2.1663226767998367e-14,-2.942749513291453,0.0
275,216.93531013163192,2.3238355684185308e-14,-2.9428444128205467,0.0
276,217.07395614802243,2.0310142456736457e-14,-2.942940313683494,0.0
277,217.19770431589652,2.3592239273284576e-14,-2.9430356873024857,0.0
278,216.79879320979464,2.3328561304936102e-14,-2.9431310476497634,0.0
279,217.0482377482118,2.3571422591572855e-14,-2.9432271518472892,0.0
280,216.94733808573585,2.4272250875867485e-14,-2.943322061180623,0.0
281,217.0269509471949,2.1621593404574924e-14,-2.943418098267127,0.0
282,217.4078351632811,2.1239954239860026e-14,-2.94351387739153,0.0
283,217.02888051656666,2.0643209364124004e-14,-2.943609068894226,0.0
284,217.1795879249371,2.1135870831301418e-14,-2.943704042311093,0.0
285,217.35516787662942,2.263467191454538e-14,-2.943799160611339,0.0
286,217.5808780496927,2.3141211169530607e-14,-2.943895944723655,0.0
287,217.19553852269524,2.213507155346406e-14,-2.943991480541162,0.0
288,217.36761014844504,2.341182803178299e-14,-2.944085747107112,0.0
289,217.2193855307492,2.295386103412511e-14,-2.9441799810242184,0.0
290,216.98737587819113,2.3647750424515834e-14,-2.944274908705794,0.0
291,217.34590761175212,2.2586099657218028e-14,-2.94437006645707,0.0
292,217.1407414662507,2.2974677715836833e-14,-2.944464325774544,0.0
293,217.37468006822613,2.3425705819590803e-14,-2.9445598901393812,0.0
294,217.64957110826043,2.2294666113253925e-14,-2.9446546050116806,0.0
295,216.99197582193514,2.2072621508328893e-14,-2.944748925789407,0.0
296,217.0738720146316,2.3252233471993122e-14,-2.944844839568346,0.0
297,216.9407626435374,2.3168966745146236e-14,-2.944939741710075,0.0
298,217.3239726466151,2.143424326916943e-14,-2.945034496522844,0.0
299,216.9433171463683,2.1364854330130356e-14,-2.9451288542482437,0.0
300,216.89391705318104,2.228078832544611e-14,-2.945224546221545,0.0
301,217.60954096739638,2.182976022169214e-14,-2.945320428651732,0.0
302,217.55512349028513,2.388367281724868e-14,-2.945415785348735,0.0
303,217.17400014823505,2.433470092100265e-14,-2.9455095831779223,0.0
304,217.24090069867486,2.268324417187273e-14,-2.9456038198976167,0.0
305,217.58705156357786,2.235711615838909e-14,-2.9456977808004137,0.0
306,218.0387852929738,2.3918367286768216e-14,-2.945792749911449,0.0
307,217.55215451022687,2.3023249973164184e-14,-2.9458879850501383,0.0
308,217.9960022561914,2.245426067304379e-14,-2.945983553644045,0.0
309,217.24522572564058,2.4265311981963578e-14,-2.946079187212132,0.0
310,217.4046135272917,2.2121193765656244e-14,-2.9461739961969817,0.0
311,217.58406460729174,2.135791543622645e-14,-2.9462664443608912,0.0
312,216.84088387375112,2.3245294578089215e-14,-2.946361100016957,0.0
313,217.36171735296855,2.3564483697668948e-14,-2.946455149611042,0.0
314,217.12666463502376,2.3994695119711196e-14,-2.946549351117666,0.0
315,217.2393876828792,2.1441182163073336e-14,-2.946643246996039,0.0
316,216.96821308221152,2.1843638009499955e-14,-2.9467385358919724,0.0
317,217.102788339452,2.310651670001107e-14,-2.94683373549177,0.0
318,217.320476841789,2.2336299476677368e-14,-2.9469282055642734,0.0
319,217.54263770607,2.253058850598677e-14,-2.9470220307709027,0.0
320,217.37393004230876,2.3071822230491534e-14,-2.9471143620068587,0.0
321,216.98506682342259,2.423061751244404e-14,-2.9472080202109057,0.0
322,216.7695707624127,2.2287727219350018e-14,-2.9473027406841346,0.0
323,217.01162943331036,2.298161660974074e-14,-2.9473966029398997,0.0
324,216.9465652206299,2.4154289679501062e-14,-2.947491814706281,0.0
325,217.179836031598,2.2294666113253925e-14,-2.947585816935296,0.0
326,217.07808024436778,2.075423166658652e-14,-2.9476797154516956,0.0
327,216.92653696407874,2.473715676742927e-14,-2.947775220784772,0.0
328,216.9422181805758,2.2613855232833657e-14,-2.9478695865270192,0.0
329,217.22675188073438,2.3453461395206432e-14,-2.947961980944582,0.0
330,216.89044510279163,2.2787327580431338e-14,-2.948055198653655,0.0
331,216.86832287226437,2.1899149160731213e-14,-2.9481484523360786,0.0
332,216.86838318438123,2.1649348980190553e-14,-2.948243133855768,0.0
333,216.8360519671264,2.1788126858268697e-14,-2.948338625441561,0.0
334,217.36813867778886,2.2565282975506307e-14,-2.9484328429047726,0.0
335,216.83585460163695,2.2662427490161008e-14,-2.948525633651929,0.0
336,216.99064512070382,2.2516710718178956e-14,-2.948619446637103,0.0
337,216.81205405339557,2.0559942637277118e-14,-2.948713260400325,0.0
338,217.36724901407462,2.190608805463512e-14,-2.94880582137042,0.0
339,217.015482201178,2.2502832930371142e-14,-2.948899553568192,0.0
340,217.908140362895,2.296079992802902e-14,-2.9489937178682726,0.0
341,216.92504827679352,2.3363255774455638e-14,-2.9490879737663036,0.0
342,217.01035172705684,2.340488913787908e-14,-2.949180680494575,0.0
343,217.11952435208133,2.200323256928982e-14,-2.949274186827891,0.0
344,216.95222250697253,2.1496693314304594e-14,-2.9493682213631667,0.0
345,217.4766779088671,2.2017110357097636e-14,-2.9494624424785036,0.0
346,217.26142195913152,2.3349377986647823e-14,-2.949556128674446,0.0
347,217.10117592763572,2.1649348980190553e-14,-2.949649219944851,0.0
348,216.93417850886186,2.4355517602714372e-14,-2.9497412872476763,0.0
349,216.97228004916994,2.358530037938067e-14,-2.949834616506956,0.0
350,216.78902148451667,2.2842838731662596e-14,-2.9499284979144513,0.0
351,216.98715124673518,2.2815083156046967e-14,-2.9500221182672757,0.0
352,217.1316898353296,2.1635471192382738e-14,-2.9501155277053117,0.0
353,216.96696892606022,2.1836699115596048e-14,-2.950208804740649,0.0
354,217.6627924286856,2.3925306180672123e-14,-2.950300686709141,0.0
355,217.21371451677334,2.3564483697668948e-14,-2.9503931279282463,0.0
356,217.52429267376291,2.2211399386407038e-14,-2.9504883343773574,0.0
357,218.2525513975042,2.232936058277346e-14,-2.9505825397895897,0.0
358,218.0546165124454,2.3571422591572855e-14,-2.950675682240005,0.0
359,217.07553252407675,2.275957200481571e-14,-2.950767636300971,0.0
360,217.28717732696035,2.4445723223465166e-14,-2.9508599694650357,0.0
361,216.8344989128274,2.2044865932713265e-14,-2.9509541019363765,0.0
362,217.51595111694434,2.2738755323103987e-14,-2.9510480086082507,0.0
363,217.3515616207265,2.2773449792623524e-14,-2.9511416536194246,0.0
364,217.3706816445237,2.130240428499519e-14,-2.9512338431903875,0.0
365,217.1759853488714,2.1885271372923398e-14,-2.951325335018039,0.0
366,217.06862213296802,2.2072621508328893e-14,-2.9514184978024427,0.0
367,217.05966788111633,2.321060010856968e-14,-2.9515095013624073,0.0
368,217.06727915170217,2.2773449792623524e-14,-2.951602242872459,0.0
369,217.0151797695661,2.1961599205866378e-14,-2.951694921854239,0.0
370,216.68702911547885,2.2287727219350018e-14,-2.9517890163265132,0.0
371,217.09916299489527,2.0691781621451355e-14,-2.9518822370379585,0.0
372,216.76036623743727,2.1510571102112408e-14,-2.9519751220879007,0.0
373,217.45323184081917,2.3515911440341597e-14,-2.9520660988607546,0.0
374,218.12587432382193,2.1420365481361614e-14,-2.952159404073146,0.0
375,217.19293156727693,2.268324417187273e-14,-2.9522541399819535,0.0
376,216.81346865917484,2.303018886706809e-14,-2.952346471875013,0.0
377,216.97585032810005,2.2752633110911802e-14,-2.9524386504432205,0.0
378,217.2797326114664,2.2447321779139884e-14,-2.9525304626213216,0.0
379,217.33938506889552,2.1475876632592872e-14,-2.9526220974311137,0.0
380,216.895246870153,2.2745694217007895e-14,-2.9527140921048836,0.0
381,216.83392075680206,2.280814426214306e-14,-2.952808247174432,0.0
382,217.11636690854817,2.2898349882893854e-14,-2.952900514098931,0.0
383,217.4075448624751,2.1545265571631944e-14,-2.9529922024100506,0.0
384,217.13907822118543,2.055300374337321e-14,-2.9530852891712986,0.0
385,217.01488635799484,2.330774462322438e-14,-2.953178484018774,0.0
386,217.3202006866292,2.2190582704695316e-14,-2.953271019548687,0.0
387,217.5623459469589,2.4501234374696423e-14,-2.9533631962914972,0.0
388,216.74070684961708,2.3377133562263452e-14,-2.9534546117163196,0.0
389,216.6014006834503,2.223221606811876e-14,-2.953545805487628,0.0
390,217.03700635796997,2.3946122862383845e-14,-2.9536377018032627,0.0
391,216.68860906301492,2.1344037648418634e-14,-2.95373049325923,0.0
392,216.89296241543894,2.3488155864725968e-14,-2.95382256576545,0.0
393,216.92377665469846,2.1899149160731213e-14,-2.9539132517275553,0.0
394,217.4192696048089,2.42861286636753e-14,-2.9540055778064778,0.0
