epoch,epoch_loss,lie_loss,lmi_loss,eta_loss
63,219.79739673620853,1.73749903353837e-14,-2.9207135823590598,0.0
64,219.29520608279955,1.772193503057906e-14,-2.9208133315973885,0.0
65,219.4452372203661,1.7291723608536813e-14,-2.920913111262494,0.0
66,219.54370214293075,1.8360313269738526e-14,-2.921014823532812,0.0
67,219.96045593109838,1.7832957333041577e-14,-2.921118050766346,0.0
68,219.4444078496496,1.8346435481930712e-14,-2.9212177506571733,0.0
69,219.26776081574573,1.7957857423311907e-14,-2.9213156648812753,0.0
70,219.52304815414413,1.8263168755083825e-14,-2.9214158845446954,0.0
71,219.82169071499524,1.815214645262131e-14,-2.921515967865026,0.0
72,219.34005583972618,1.7569279364693102e-14,-2.9216183738496135,0.0
73,219.1752507577498,1.8318679906315083e-14,-2.9217207405388512,0.0
74,219.4299648330391,1.8041124150158794e-14,-2.921821199290229,0.0
75,219.30038176405208,1.8443579996585413e-14,-2.921922522531909,0.0
76,219.33750391458332,1.7763568394002505e-14,-2.922023201817615,0.0
77,219.2785347829662,1.7555401576885288e-14,-2.922124235745456,0.0
78,219.54405478428842,1.7083556791419596e-14,-2.9222245132135267,0.0
79,219.7060266856496,1.8360313269738526e-14,-2.92232457980739,0.0
80,219.38326981525836,1.7055801215803967e-14,-2.922425413895192,0.0
81,219.5231483893093,1.74721348500384e-14,-2.922525312975196,0.0
82,219.38521390535436,1.815214645262131e-14,-2.922628309468841,0.0
83,219.246262172753,1.7791323969618134e-14,-2.922728548397827,0.0
84,219.36239565529587,1.8346435481930712e-14,-2.9228282772670515,0.0
85,219.1967290917063,1.765254609153999e-14,-2.9229284379815863,0.0
86,219.30366155952754,1.7957857423311907e-14,-2.9230307423477377,0.0
87,219.4558179532508,1.7943979635504093e-14,-2.923131178122894,0.0
88,219.22159180843138,1.7985612998927536e-14,-2.9232319658391654,0.0
